Section A,Section B,Journal Category,Journal Title,Keyword,MeSH,Paper,Project Category,Project Term,Normal Inverse Distance
Retroviral Immunology Section,B-Cell Immunology Section,0.4017595307917888,0.1666666666666666,0.1524249422632794,0.1627335299901671,0.0,0.3555555555555555,0.2257538712306438,0.19941981452443067
Structural Biology Section,Host-Pathogen Interactions and Structural Vaccinology Section,0.3168316831683168,0.2142857142857142,0.180722891566265,0.2574850299401197,0.0,0.4166666666666667,0.079696394686907,0.1987647168461183
Molecular Biology Section,B-Cell Molecular Immunology Section,0.3412462908011869,0.204225352112676,0.173076923076923,0.1635049683830171,0.0,0.4651162790697674,0.1278721278721278,0.198443739348289
Mosquito Immunity and Vector Competence Section,Malaria Immunology Section,0.2518195050946142,0.1538461538461538,0.2193877551020408,0.121893088185223,0.0,0.5588235294117647,0.1952191235059761,0.19835111469720357
T-Lymphocyte Biology Section,Molecular Biology Section,0.4974874371859296,0.23,0.1132075471698113,0.1837253655435473,0.0,0.3720930232558139,0.1021538461538461,0.19834823231210233
Viral Pathogenesis and Vaccine Section,HIV Immunovirology Section,0.3994169096209912,0.2209302325581395,0.2792553191489361,0.2466367713004484,0.0,0.2051282051282051,0.097926267281106,0.19819516180530586
Immunobiology Section,Cellular Biology Section,0.456578947368421,0.2964169381107492,0.0891530460624071,0.2042914617791685,0.0,0.3185840707964602,0.1143578643578643,0.1980541986863027
Molecular Biology Section,Cell Signaling and Immunity Section,0.4146341463414634,0.2434210526315789,0.0842911877394636,0.1801319043693322,0.0,0.3709677419354839,0.1737673528003829,0.19784992691077127
Translational Mycology Section,Molecular Microbiology Section,0.3025568181818182,0.1878172588832487,0.2464454976303317,0.2351432235998289,0.0086206896551724,0.3272727272727272,0.1202600216684723,0.1974811597044621
Viral Pathogenesis Section (Laboratory of Immunoregulation),Viral Biochemistry Section,0.3549695740365111,0.1666666666666666,0.2481751824817518,0.2195860676426047,0.0,0.2941176470588235,0.1483375959079284,0.19746883428077364
Viral Pathogenesis Section (Laboratory of Immunoregulation),Clinical and Molecular Retrovirology Section,0.3639344262295082,0.1415929203539823,0.3029612756264236,0.22005772005772,0.0,0.2203389830508474,0.1832911392405063,0.19728142839174764
Retroviral Immunology Section,Caliciviruses Section,0.4396782841823056,0.2923076923076923,0.1715210355987055,0.13,0.0059880239520958,0.2708333333333333,0.1429809358752166,0.19712198626112687
Molecular Biology Section,Cellular Immunology Section,0.2810945273631841,0.217877094972067,0.0970149253731343,0.1623470122390208,0.0234741784037558,0.4915254237288136,0.1905294556301267,0.19706097658831984
Cellular Immunology Section,Cellular Biology Section,0.4464,0.2681159420289855,0.1292682926829268,0.2038581856100104,0.0,0.2844036697247706,0.1224970553592461,0.1967714917893469
Mucosal Immunobiology Section,Cellular Immunology Section,0.3317307692307692,0.2090395480225988,0.141025641025641,0.2154142581888246,0.0,0.365079365079365,0.1695576756287944,0.19658117987039994
Viral Budding Unit,Viral Biochemistry Section,0.2507645259938837,0.2150537634408602,0.224,0.1656580937972768,0.0089285714285714,0.4285714285714285,0.142156862745098,0.19639696694428924
Molecular and Cellular Immunology Section,Cellular Biology Section,0.4446280991735537,0.2904564315352697,0.1169811320754717,0.1557451996342578,0.0,0.3229166666666667,0.1279809220985691,0.1961487677320957
Molecular Biology Section,Autoimmunity and Functional Genomics Section,0.5527950310559007,0.3111111111111111,0.0939226519337016,0.178409825468649,0.0,0.2340425531914893,0.1240263630916716,0.19603061679404116
T-Lymphocyte Biology Section,Autoimmunity and Functional Genomics Section,0.5737704918032787,0.345679012345679,0.0983050847457627,0.2363500373971578,0.0,0.131578947368421,0.1246040126715945,0.19585930571770968
Mosquito Immunity and Vector Competence Section,Malaria Functional Genomics Section,0.3112244897959184,0.1614583333333333,0.2297297297297297,0.1594684385382059,0.0045045045045045,0.4615384615384615,0.122463768115942,0.19569059138625897
Molecular and Cellular Immunology Section,Molecular Biology Section,0.3143631436314363,0.2260273972602739,0.1545454545454545,0.1796759941089838,0.0,0.3888888888888889,0.1640366972477064,0.19562377447352874
Plague Section,Chlamydial Diseases Section,0.4482758620689655,0.3131313131313131,0.0362116991643454,0.2052785923753665,0.0,0.3454545454545454,0.1256590509666081,0.19558717340235032
Caliciviruses Section,Biology of Vector-Borne Viruses Section,0.3279742765273312,0.2110091743119266,0.1739130434782608,0.1752727272727272,0.0,0.3939393939393939,0.1450094161958568,0.19510087706091794
Viral Biochemistry Section,HIV-Specific Immunity Section,0.5419501133786848,0.2402597402597402,0.2905982905982906,0.1882903981264637,0.0,0.1016949152542373,0.1168427594779366,0.19501047382622105
Structural Immunology Section,Molecular and Cellular Immunology Section,0.2882205513784461,0.1858974358974359,0.1782178217821782,0.1791192478970806,0.0054347826086956,0.4102564102564102,0.1743898125221082,0.19491315633268455
Pathogenesis and Immunity Section,Emerging Respiratory Viruses Section,0.3500363108206245,0.2457831325301205,0.2069785884218873,0.247929320817228,0.0,0.2106299212598425,0.1464017492157049,0.19488028919493935
Pathogenesis and Immunity Section,Medical Virology Section,0.3500363108206245,0.2457831325301205,0.2069785884218873,0.247929320817228,0.0,0.2106299212598425,0.1464017492157049,0.19488028919493935
Vaccine Development Unit,Emerging Respiratory Viruses Section,0.3500363108206245,0.2457831325301205,0.2069785884218873,0.247929320817228,0.0,0.2106299212598425,0.1464017492157049,0.19488028919493935
Vaccine Development Unit,Medical Virology Section,0.3500363108206245,0.2457831325301205,0.2069785884218873,0.247929320817228,0.0,0.2106299212598425,0.1464017492157049,0.19488028919493935
Immunopathogenesis Section (Laboratory of Immunoregulation),Barrier Immunity Section,0.4234972677595628,0.2472826086956521,0.337062937062937,0.262253193960511,0.0021834061135371,0.1111111111111111,0.0665774506523921,0.1946842821294343
Signaling Systems Section,Functional Cellular Networks Section,0.25,0.2258064516129032,0.0892857142857142,0.1685116851168511,0.0555555555555555,0.4117647058823529,0.2099156118143459,0.19422810843108307
Viral Immunology Section,Mucosal Immunobiology Section,0.4639175257731959,0.2348484848484848,0.1535087719298245,0.2065704330512693,0.01875,0.2361111111111111,0.1164658634538152,0.19413493643429475
Mosquito Immunity and Vector Competence Section,Host-Pathogen Interactions and Structural Vaccinology Section,0.3659420289855072,0.1649484536082474,0.24,0.1457627118644067,0.0,0.4333333333333333,0.0947791164658634,0.19402251898907966
Lung and Vascular Inflammation Section,B-Cell Molecular Immunology Section,0.396551724137931,0.2019704433497537,0.0533642691415313,0.3067880166856276,0.0165975103734439,0.2413793103448276,0.2079790712884238,0.19399166837249923
Mucosal Immunity Section,Lymphocyte Biology Section,0.453125,0.2178988326848249,0.0710059171597633,0.2723378212974296,0.0,0.2013888888888889,0.2200828661954667,0.19383383526018624
Viral Pathogenesis and Vaccine Section,Viral Pathogenesis Section (Laboratory of Viral Diseases),0.427536231884058,0.2362637362637362,0.1359404096834264,0.1604641856742697,0.0,0.3661971830985915,0.1075750784401613,0.19283959313810778
Immunobiology Section,Helminth Immunology Section,0.3940425531914893,0.1574642126789366,0.122769064359113,0.1933517201335462,0.0089126559714795,0.3119266055045872,0.2199023861171366,0.19275442318532582
Retroviral Immunology Section,Cellular Biology Section,0.4486486486486487,0.2334801762114537,0.1516709511568123,0.1914747335854245,0.0,0.24,0.1508704061895551,0.1925757619331862
Molecular and Cellular Immunoregulation Section,Lymphocyte Biology Section,0.4821002386634845,0.3402061855670103,0.1585365853658536,0.259273570324575,0.0077519379844961,0.1214953271028037,0.0796277145811789,0.1925617066667208
Mucosal Immunobiology Section,Inflammation Biology Section,0.2925373134328358,0.1818181818181818,0.2431192660550458,0.2654924983692107,0.0317460317460317,0.2083333333333333,0.1524024024024024,0.19244918767025848
Microbial Pathogenesis Section,Disease Modeling and Transmission Section,0.4586273252084669,0.1216666666666666,0.0740331491712707,0.1853799631869576,0.0,0.4758620689655172,0.1603595080416272,0.19242064015341442
Viral Pathogenesis Section (Laboratory of Viral Diseases),Viral Immunology Section,0.4072164948453608,0.1899441340782122,0.0930787589498806,0.1984667802385008,0.0,0.4337349397590361,0.1212871287128712,0.19241658030514855
Viral Pathogenesis and Vaccine Section,Viral Immunology Section,0.4867021276595745,0.2298850574712643,0.1183879093198992,0.1362620997766195,0.0,0.365079365079365,0.1134453781512605,0.19209812482842217
Viral Pathogenesis Section (Laboratory of Viral Diseases),Cellular Biology Section,0.4076655052264808,0.2062256809338521,0.0961145194274028,0.2001284934147125,0.0064935064935064,0.3508771929824561,0.1425163983303518,0.1909940040212703
Mast Cell Biology Section,Immune Deficiency Genetics Section,0.5465116279069767,0.2832764505119454,0.0919982884039366,0.2323821339950372,0.0013297872340425,0.1527777777777778,0.143252447850149,0.19092710002712227
Gene Regulation Section,Coxiella Pathogenesis Section,0.4105793450881612,0.2222222222222222,0.0384615384615384,0.1952662721893491,0.0,0.3555555555555555,0.1958939264328486,0.19055550042387465
Mucosal Immunobiology Section,B-Cell Immunology Section,0.4958677685950413,0.208955223880597,0.104225352112676,0.1395939086294416,0.0,0.3555555555555555,0.1329787234042553,0.1902693091017957
Molecular Parasitology Section,Immunobiology Section,0.2765042979942693,0.1292775665399239,0.2424242424242424,0.1628226249313564,0.0136518771331058,0.4210526315789473,0.147048038137147,0.19006346837059368
Genetic Engineering Section,Cellular Biology Section,0.3169291338582677,0.1655328798185941,0.1304347826086956,0.2050359712230215,0.0,0.504424778761062,0.1070195627157652,0.18988170894968834
Retroviral Immunology Section,Barrier Immunity Section,0.4555765595463138,0.2777777777777778,0.200354609929078,0.1778625954198473,0.0,0.1621621621621621,0.1271676300578034,0.1896074080871848
Immunopathogenesis Section (Laboratory of Clinical Immunology and Microbiology),Helminth Immunology Section,0.3830760434534019,0.1426767676767676,0.1076637496685229,0.25529352734571,0.0033222591362126,0.3515625,0.1525533290239172,0.18949278864588784
Nonhuman Primate Virology Section,Immunopathogenesis Section (Laboratory of Immunoregulation),0.3358490566037735,0.1253071253071253,0.2506775067750677,0.1786971830985915,0.0021881838074398,0.2804878048780488,0.1978052898142937,0.18944030015689298
Viral Immunology Section,Immunity to Pulmonary Pathogens Section,0.4146341463414634,0.1733333333333333,0.1191335740072202,0.1869688385269121,0.0,0.4117647058823529,0.1106639839034205,0.1893639533280984
Inflammation & Innate Immunity Unit,Autoimmunity and Functional Genomics Section,0.5477707006369427,0.3134328358208955,0.1008771929824561,0.2038391224862888,0.0,0.1923076923076923,0.0892351274787535,0.18935305447370207
Genetic Engineering Section,Disease Modeling and Transmission Section,0.390625,0.1746575342465753,0.0861723446893787,0.2600922722029988,0.0,0.4558823529411764,0.0665440049064704,0.18913832302719435
Coxiella Pathogenesis Section,Chlamydial Diseases Section,0.3433179723502304,0.18796992481203,0.1145833333333333,0.2503419972640219,0.0063694267515923,0.3725490196078431,0.1123470522803114,0.18887220245867456
Host-Pathogen Interactions and Structural Vaccinology Section,Apicomplexan Molecular Physiology Section,0.2771535580524344,0.1170212765957446,0.3333333333333333,0.1721153846153846,0.0,0.3636363636363636,0.123196448390677,0.18885099737149633
Type 2 Immunity Section,T-Lymphocyte Biology Section,0.5269709543568465,0.2808988764044944,0.1152647975077881,0.2408536585365853,0.0,0.1219512195121951,0.1425992779783393,0.18882553318360834
Viral Biology Section,DNA Tumor Virus Section,0.5636363636363636,0.3296703296703296,0.0977011494252873,0.1289456010745466,0.0,0.2352941176470588,0.1003134796238244,0.1887536050573263
Malaria Infection Biology and Immunity Unit,Malaria Immunology Section,0.2383040935672514,0.1989247311827957,0.3040201005025125,0.2204553668232743,0.0090497737556561,0.303030303030303,0.0897072710103871,0.18844399386599545
Molecular Pathogenesis and Biomarkers Section,Malaria Functional Genomics Section,0.3627906976744186,0.1666666666666666,0.33184855233853,0.215594681997844,0.0,0.1896551724137931,0.1091350040420371,0.1882560766248139
Retroviral Immunology Section,Molecular Biology Section,0.3517915309446254,0.2032520325203252,0.0772200772200772,0.1668539325842696,0.0,0.44,0.1623697202413604,0.18796013608209577
Vector Molecular Biology Section,Helminth Immunology Section,0.3625304136253041,0.2385496183206107,0.1173260572987721,0.1928466568797544,0.0030911901081916,0.2888888888888888,0.1596715328467153,0.18738147360874158
Immunity to Pulmonary Pathogens Section,Coxiella Pathogenesis Section,0.4872389791183295,0.1610738255033557,0.0578034682080924,0.1884965831435079,0.0,0.4,0.1321951219512195,0.18706190736081038
Viral Pathogenesis Section (Laboratory of Viral Diseases),Caliciviruses Section,0.4199475065616798,0.3026315789473684,0.1111111111111111,0.2097097097097097,0.0,0.2133333333333333,0.1214230471771075,0.18687483690405143
Viral Pathogenesis Section (Laboratory of Viral Diseases),Innate Immunity and Pathogenesis Section,0.415625,0.2900763358778626,0.2213740458015267,0.2077322562031159,0.0,0.1538461538461538,0.0844939647168059,0.18640480968560738
Clinical and Molecular Retrovirology Section,Barrier Immunity Section,0.3454038997214484,0.1945525291828793,0.3127090301003344,0.2972718720602069,0.0,0.1228070175438596,0.0936724565756823,0.18633680833539426
Viral Pathogenesis and Vaccine Section,Barrier Immunity Section,0.3929203539823009,0.2253521126760563,0.2903780068728522,0.2584033613445378,0.0,0.1111111111111111,0.0895348837209302,0.18573221513431967
Viral Pathogenesis Section (Laboratory of Viral Diseases),TSE/Prion and Retroviral Pathogenesis Section,0.5136612021857924,0.2533333333333333,0.1049913941480206,0.1273979340875553,0.0,0.3020833333333333,0.1066282420749279,0.1856894170243066
T-Cell Tolerance and Memory Section,Molecular Biology Section,0.3128834355828221,0.1612903225806451,0.1408450704225352,0.1794276875483372,0.0,0.4629629629629629,0.1241036955322669,0.18560694603696926
Molecular and Cellular Immunoregulation Section,Metaorganism Immunity Section,0.4893111638954869,0.3054187192118227,0.1264044943820224,0.2811700182815356,0.0192307692307692,0.0779220779220779,0.1009114583333333,0.1855213694673904
Viral Biochemistry Section,Barrier Immunity Section,0.455535390199637,0.2157894736842105,0.1419753086419753,0.1447653429602888,0.0087336244541484,0.2727272727272727,0.1317715959004392,0.18545229383775685
Immunopathogenesis Section (Laboratory of Immunoregulation),Cellular Biology Section,0.4882434301521438,0.2354368932038835,0.141287284144427,0.1531138437128123,0.0,0.2480620155038759,0.1175433441081398,0.1853839025831114
